Species,ID,Mass,SVL,BL,Hand_Area,Foot_Area,Trial,Date,Calibration,Frame_Rate,Decimation,Incline,Hind_Stance_Start,Hind_Stance_End,Hind_Swing_End,Fore_Stance_Start,Fore_Stance_End,Fore_Swing_End,Hand_Spread,Foot_Spread
Plethodon glutinosus,Pglu05,1.51,4.8,9.7,0.08308,0.16941,Pglu05_Vert01,11/18/23,231118_Calib06,400,1,90,5,519,566,191,646,722,108.757,99.095
Plethodon glutinosus,Pglu05,1.51,4.8,9.7,0.08308,0.16941,Pglu05_Vert02,11/18/23,231118_Calib06,400,1,90,5,578,623,183,728,800,97.957,104.444
Plethodon glutinosus,Pglu05,1.51,4.8,9.7,0.08308,0.16941,Pglu05_Vert04,11/18/23,231118_Calib06,400,1,90,7,825,881,287,1028,1117,100.922,101.314
Plethodon glutinosus,Pglu05,1.51,4.8,9.7,0.08308,0.16941,Pglu05_Vert05,11/18/23,231118_Calib06,400,1,90,8,838,891,246,1019,1095,99.554,105.544
Plethodon glutinosus,Pglu05,1.51,4.8,9.7,0.08308,0.16941,Pglu05_Vert06,11/18/23,231118_Calib06,400,1,90,7,893,948,265,1096,1186,103.773,96.996
Plethodon glutinosus,Pglu06,2.95,5.3,11.4,0.09293,0.19541,Pglu06_45deg03,11/10/23,231110_Calib02,400,1,45,7,464,525,215,634,718,97.521,112.457
Plethodon glutinosus,Pglu06,2.95,5.3,11.4,0.09293,0.19541,Pglu06_45deg04,11/10/23,231110_Calib02,400,1,45,4,306,359,139,432,493,98.353,104.48
Plethodon glutinosus,Pglu06,2.95,5.3,11.4,0.09293,0.19541,Pglu06_45deg05,11/10/23,231110_Calib02,400,1,45,5,373,423,153,498,561,96.094,110.613
Plethodon glutinosus,Pglu06,2.95,5.3,11.4,0.09293,0.19541,Pglu06_45deg06,11/10/23,231110_Calib02,400,1,45,4,262,309,127,359,407,105.821,114.361
Plethodon glutinosus,Pglu06,2.95,5.3,11.4,0.09293,0.19541,Pglu06_45deg07,11/10/23,231110_Calib02,400,1,45,9,418,468,193,547,619,100.139,115.601
Plethodon glutinosus,Pglu06,2.22,5.3,11.4,0.09293,0.19541,Pglu06_80deg01,2/27/24,240227_Calib01,400,1,80,10,827,893,242,1043,1132,99.297,110.946
Plethodon glutinosus,Pglu06,2.22,5.3,11.4,0.09293,0.19541,Pglu06_80deg02,2/27/24,240227_Calib01,400,1,80,9,984,1044,259,1232,1374,100.464,109.461
Plethodon glutinosus,Pglu06,2.22,5.3,11.4,0.09293,0.19541,Pglu06_80deg03,2/27/24,240227_Calib01,400,1,80,4,550,602,154,679,766,96.839,109.015
Plethodon glutinosus,Pglu06,2.22,5.3,11.4,0.09293,0.19541,Pglu06_80deg04,2/27/24,240227_Calib01,400,1,80,6,983,1039,203,1205,1300,101.817,109.908
Plethodon glutinosus,Pglu06,2.22,5.3,11.4,0.09293,0.19541,Pglu06_80deg05,2/27/24,240227_Calib01,400,1,80,3,687,745,210,874,954,109.542,104.16
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.09293,0.19541,Pglu06_Flat01,11/21/23,231121_Calib03,400,1,0,5,268,309,105,369,419,111.081,117.122
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.09293,0.19541,Pglu06_Flat02,11/21/23,231121_Calib03,400,1,0,5,275,315,110,364,420,112.916,116.305
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.09293,0.19541,Pglu06_Flat03,11/21/23,231121_Calib03,400,1,0,5,245,284,99,328,366,102.8,118.884
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.09293,0.19541,Pglu06_Flat04,11/21/23,231121_Calib03,400,1,0,9,324,370,144,428,474,101.91,112.293
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.09293,0.19541,Pglu06_Flat06,11/21/23,231121_Calib04,400,1,0,7,297,337,166,386,427,104.728,120.295
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.09293,0.19541,Pglu06_Vert02,11/20/23,231120_Calib01,400,1,90,5,1212,1273,215,1438,1527,90.889,111.902
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.09293,0.19541,Pglu06_Vert03,11/20/23,231120_Calib01,400,1,90,5,1303,1363,226,1555,1624,104.489,109.105
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.09293,0.19541,Pglu06_Vert04,11/20/23,231120_Calib01,400,1,90,5,1164,1214,264,1430,1499,102.779,108.784
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.09293,0.19541,Pglu06_Vert05,11/20/23,231120_Calib01,400,1,90,7,809,862,118,984,1049,94.507,107.495
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.09293,0.19541,Pglu06_Vert06,11/21/23,231121_Calib01,400,1,90,10,1262,1323,357,1483,1578,109.545,114.014
Plethodon glutinosus,Pglu07,4.85,5.6,12.1,0.11702,0.24155,Pglu07_45deg02,11/13/23,231113_Calib03,400,1,45,6,289,331,129,405,475,106.953,113.203
Plethodon glutinosus,Pglu07,4.85,5.6,12.1,0.11702,0.24155,Pglu07_45deg03,11/13/23,231113_Calib03,400,1,45,6,406,473,182,566,675,103.738,106.499
Plethodon glutinosus,Pglu07,4.85,5.6,12.1,0.11702,0.24155,Pglu07_45deg05,11/13/23,231113_Calib03,400,1,45,5,338,385,156,464,540,107.511,114.541
Plethodon glutinosus,Pglu07,4.85,5.6,12.1,0.11702,0.24155,Pglu07_45deg07,11/13/23,231113_Calib03,400,1,45,3,335,377,136,445,510,104.098,108.555
Plethodon glutinosus,Pglu07,4.85,5.6,12.1,0.11702,0.24155,Pglu07_45deg08,11/13/23,231113_Calib03,400,1,45,6,367,412,151,492,568,107.462,110.447
Plethodon glutinosus,Pglu07,3.5,5.9,13,0.11702,0.24155,Pglu07_80deg01,2/12/24,240212_Calib02,400,1,80,7,823,870,216,1040,1109,100.062,102.846
Plethodon glutinosus,Pglu07,3.5,5.9,13,0.11702,0.24155,Pglu07_80deg02,2/12/24,240212_Calib02,400,1,80,6,1316,1363,320,1577,1637,101.002,105.923
Plethodon glutinosus,Pglu07,3.5,5.9,13,0.11702,0.24155,Pglu07_80deg03,2/12/24,240212_Calib02,400,1,80,9,988,1036,227,1208,1278,95.89,105.7
Plethodon glutinosus,Pglu07,3.5,5.9,13,0.11702,0.24155,Pglu07_80deg04,2/12/24,240212_Calib02,400,1,80,8,1146,1183,282,1359,1410,101.516,91.323
Plethodon glutinosus,Pglu07,3.69,5.9,13,0.11702,0.24155,Pglu07_80deg06,2/27/24,240227_Calib01,400,1,80,3,969,1017,185,1208,1282,105.096,105.79
Plethodon glutinosus,Pglu07,4.83,5.6,12.1,0.11702,0.24155,Pglu07_Flat01,11/21/23,231121_Calib04,400,1,0,12,368,422,184,509,588,109.452,111.676
Plethodon glutinosus,Pglu07,4.83,5.6,12.1,0.11702,0.24155,Pglu07_Flat02,11/21/23,231121_Calib04,400,1,0,4,201,248,109,298,355,105.965,104.557
Plethodon glutinosus,Pglu07,4.83,5.6,12.1,0.11702,0.24155,Pglu07_Flat03,11/21/23,231121_Calib04,400,1,0,8,267,304,126,357,411,114.538,125.342
Plethodon glutinosus,Pglu07,4.83,5.6,12.1,0.11702,0.24155,Pglu07_Flat06,11/21/23,231121_Calib06,400,1,0,8,365,419,181,508,591,108.687,114.037
Plethodon glutinosus,Pglu07,4.83,5.6,12.1,0.11702,0.24155,Pglu07_Flat07,11/22/23,231121_Calib06,400,1,0,7,232,269,113,328,382,113.005,116.266
Plethodon glutinosus,Pglu07,4.56,5.6,12.1,0.11702,0.24155,Pglu07_Vert01,12/6/23,231206_Calib10,400,1,90,9,1493,1547,334,1751,1850,92.85,113.148
Plethodon glutinosus,Pglu07,3.25,5.9,13,0.11702,0.24155,Pglu07_Vert02,5/8/24,240508_Calib12,400,1,90,6,792,833,241,1067,1135,104.152,118.547
Plethodon glutinosus,Pglu07,3.25,5.9,13,0.11702,0.24155,Pglu07_Vert03,5/8/24,240508_Calib12,400,1,90,7,911,960,247,1185,1244,106.29,108.458
Plethodon glutinosus,Pglu07,3.25,5.9,13,0.11702,0.24155,Pglu07_Vert04,5/8/24,240508_Calib12,400,1,90,5,1256,1300,272,1499,1536,113.735,89.901
Plethodon glutinosus,Pglu07,3.24,5.9,12.2,0.11702,0.24155,Pglu07_Vert05,5/11/24,240511_Calib04,400,1,90,6,1712,1760,404,2187,2244,103.206,100.228
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.04291,0.09193,Pglu08_45deg02,11/16/23,231116_Calib07,400,1,45,7,383,413,142,467,535,106.496,114.455
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.04291,0.09193,Pglu08_45deg03,11/16/23,231116_Calib07,400,1,45,5,254,289,120,339,390,102.792,114.263
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.04291,0.09193,Pglu08_45deg05,11/16/23,231116_Calib07,400,1,45,3,294,328,116,397,449,110.156,115.017
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.04291,0.09193,Pglu08_45deg06,11/16/23,231116_Calib07,400,1,45,3,262,289,108,346,394,106.231,111.064
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.04291,0.09193,Pglu08_45deg07,11/16/23,231116_Calib07,400,1,45,4,256,291,127,383,451,106.779,115.565
Plethodon glutinosus,Pglu08,0.7,4,7.8,0.04291,0.09193,Pglu08_80deg01,3/4/24,240304_Calib03,400,1,80,45,666,713,268,858,919,96.098,109.992
Plethodon glutinosus,Pglu08,0.7,4,7.8,0.04291,0.09193,Pglu08_80deg03,3/4/24,240304_Calib03,400,1,80,8,834,877,208,1060,1117,102.188,108.144
Plethodon glutinosus,Pglu08,0.7,4,7.8,0.04291,0.09193,Pglu08_80deg04,3/4/24,240304_Calib03,400,1,80,5,554,591,168,706,763,107.226,109.438
Plethodon glutinosus,Pglu08,0.7,4,7.8,0.04291,0.09193,Pglu08_80deg05,3/4/24,240304_Calib03,400,1,80,3,713,753,239,889,949,102.666,110.915
Plethodon glutinosus,Pglu08,0.7,4,7.8,0.04291,0.09193,Pglu08_80deg06,3/4/24,240304_Calib03,400,1,80,7,474,511,141,617,671,98.25,104.528
Plethodon glutinosus,Pglu08,0.71,4,7.8,0.04291,0.09193,Pglu08_Flat02,11/22/23,231122_Calib05,400,1,0,7,274,311,107,366,419,109.263,111.854
Plethodon glutinosus,Pglu08,0.71,4,7.8,0.04291,0.09193,Pglu08_Flat03,11/22/23,231122_Calib05,400,1,0,4,205,238,95,288,343,111.574,117.85
Plethodon glutinosus,Pglu08,0.71,4,7.8,0.04291,0.09193,Pglu08_Flat04,11/22/23,231122_Calib05,400,1,0,3,161,191,86,229,264,115.687,114.241
Plethodon glutinosus,Pglu08,0.71,4,7.8,0.04291,0.09193,Pglu08_Flat05,11/22/23,231122_Calib05,400,1,0,6,229,279,120,325,385,110.271,118.217
Plethodon glutinosus,Pglu08,0.71,4,7.8,0.04291,0.09193,Pglu08_Flat07,11/22/23,231122_Calib05,400,1,0,5,241,275,104,327,380,111.877,117.388
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.04291,0.09193,Pglu08_Vert01,11/20/23,231120_Calib07,400,1,90,6,916,958,280,1108,1177,106.181,106.62
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.04291,0.09193,Pglu08_Vert02,11/20/23,231120_Calib07,400,1,90,4,605,644,199,766,851,97.942,101.345
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.04291,0.09193,Pglu08_Vert04,11/20/23,231120_Calib07,400,1,90,5,658,699,219,846,925,103.274,101.964
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.04291,0.09193,Pglu08_Vert05,11/20/23,231120_Calib07,400,1,90,6,591,631,182,758,830,100.023,104.687
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.04291,0.09193,Pglu08_Vert06,11/20/23,231120_Calib07,400,1,90,5,827,869,261,1052,1141,102.905,107.611
Plethodon glutinosus,Pglu09,1.03,4.2,8.2,0.0615,0.11357,Pglu09_45deg01,4/16/24,240416_Calib03,400,1,45,3,474,525,158,621,717,119.256,109.569
Plethodon glutinosus,Pglu09,1.03,4.2,8.2,0.0615,0.11357,Pglu09_45deg02,4/16/24,240416_Calib04,400,1,45,3,224,269,88,319,383,118.588,109.561
Plethodon glutinosus,Pglu09,1.03,4.2,8.2,0.0615,0.11357,Pglu09_45deg03,4/17/24,240417_Calib03,400,1,45,3,139,173,69,211,245,123.757,114.132
Plethodon glutinosus,Pglu09,1.03,4.2,8.2,0.0615,0.11357,Pglu09_45deg04,4/17/24,240417_Calib03,400,1,45,8,427,492,194,581,651,116.523,107.247
Plethodon glutinosus,Pglu09,1.03,4.2,8.2,0.0615,0.11357,Pglu09_45deg05,4/17/24,240417_Calib03,400,1,45,8,317,375,148,448,534,114.282,108.3
Plethodon glutinosus,Pglu09,0.93,4.2,8.2,0.0615,0.11357,Pglu09_80deg01,4/22/24,240422_Calib03,400,1,80,3,220,246,100,305,343,104.669,111.471
Plethodon glutinosus,Pglu09,0.93,4.2,8.2,0.0615,0.11357,Pglu09_80deg02,4/24/24,240424_Calib01,400,1,80,11,273,318,114,372,427,116.802,106.444
Plethodon glutinosus,Pglu09,0.93,4.2,8.2,0.0615,0.11357,Pglu09_80deg05,4/24/24,240424_Calib01,400,1,80,3,330,375,128,424,495,104.122,107.249
Plethodon glutinosus,Pglu09,0.93,4.2,8.2,0.0615,0.11357,Pglu09_80deg06,4/24/24,240424_Calib01,400,1,80,13,326,374,150,455,511,107.278,111.933
Plethodon glutinosus,Pglu09,0.93,4.2,8.2,0.0615,0.11357,Pglu09_80deg07,4/24/24,240424_Calib01,400,1,80,10,493,546,186,612,694,102.21,107.792
Plethodon glutinosus,Pglu09,1.09,4.2,8.2,0.0615,0.11357,Pglu09_Flat01,4/10/24,240410_Calib05,400,1,0,11,348,413,164,479,551,113.345,116.963
Plethodon glutinosus,Pglu09,1.09,4.2,8.2,0.0615,0.11357,Pglu09_Flat02,4/10/24,240410_Calib05,400,1,0,5,344,424,174,494,576,114.507,116.331
Plethodon glutinosus,Pglu09,1.09,4.2,8.2,0.0615,0.11357,Pglu09_Flat03,4/10/24,240410_Calib05,400,1,0,5,477,571,210,664,760,118.126,113.346
Plethodon glutinosus,Pglu09,1.09,4.2,8.2,0.0615,0.11357,Pglu09_Flat04,4/10/24,240410_Calib05,400,1,0,4,221,273,116,326,366,113.431,121.764
Plethodon glutinosus,Pglu09,1.09,4.2,8.2,0.0615,0.11357,Pglu09_Flat05,4/10/24,240410_Calib05,400,1,0,3,335,398,155,458,531,116.149,115.833
Plethodon glutinosus,Pglu09,1.09,4.2,8.2,0.0615,0.11357,Pglu09_Vert01,5/1/24,240501_Calib02,400,1,90,7,357,400,115,460,509,109.747,109.696
Plethodon glutinosus,Pglu09,1,4.2,8.2,0.0615,0.11357,Pglu09_Vert02,5/4/24,240504_Calib03,400,1,90,5,306,336,98,383,439,111.985,102.867
Plethodon glutinosus,Pglu09,1,4.2,8.2,0.0615,0.11357,Pglu09_Vert03,5/4/24,240504_Calib03,400,1,90,8,328,365,94,432,492,107.343,108.316
Plethodon glutinosus,Pglu09,1,4.2,8.2,0.0615,0.11357,Pglu09_Vert05,5/4/24,240504_Calib03,400,1,90,6,423,476,141,549,624,109.72,110.14
Plethodon glutinosus,Pglu09,1,4.2,8.2,0.0615,0.11357,Pglu09_Vert06,5/8/24,240508_Calib03,400,1,90,11,689,747,257,853,948,97.869,108.146
Plethodon glutinosus,Pglu10,6.33,6.8,14.8,0.14393,0.26009,Pglu10_45deg01,11/11/23,231111_Calib02,400,1,45,5,238,269,101,320,362,99.991,112.995
Plethodon glutinosus,Pglu10,6.33,6.8,14.8,0.14393,0.26009,Pglu10_45deg02,11/11/23,231111_Calib02,400,1,45,5,312,344,118,417,459,107.343,119.871
Plethodon glutinosus,Pglu10,6.33,6.8,14.8,0.14393,0.26009,Pglu10_45deg04,11/11/23,231111_Calib02,400,1,45,11,427,464,168,562,629,102.711,111.502
Plethodon glutinosus,Pglu10,6.33,6.8,14.8,0.14393,0.26009,Pglu10_45deg05,11/11/23,231111_Calib02,400,1,45,5,290,325,109,384,437,103.181,112.734
Plethodon glutinosus,Pglu10,6.33,6.8,14.8,0.14393,0.26009,Pglu10_45deg06,11/13/23,231113_Calib03,400,1,45,5,463,507,166,622,695,108.161,114.462
Plethodon glutinosus,Pglu10,5.74,6.8,14.8,0.14393,0.26009,Pglu10_80deg01,2/27/24,240227_Calib01,400,1,80,5,611,659,264,752,822,103.034,110.532
Plethodon glutinosus,Pglu10,4.82,6.8,14.8,0.14393,0.26009,Pglu10_80deg02,3/2/24,240302_Calib02,400,1,80,6,767,815,225,925,1001,103.25,111.202
Plethodon glutinosus,Pglu10,4.82,6.8,14.8,0.14393,0.26009,Pglu10_80deg03,3/2/24,240302_Calib02,400,1,80,6,656,706,231,808,891,104.455,101.929
Plethodon glutinosus,Pglu10,4.82,6.8,14.8,0.14393,0.26009,Pglu10_80deg04,3/4/24,240304_Calib01,400,1,80,8,919,973,254,1108,1177,100.881,103.178
Plethodon glutinosus,Pglu10,4.82,6.8,14.8,0.14393,0.26009,Pglu10_80deg05,3/4/24,240304_Calib01,400,1,80,10,1076,1123,260,1285,1404,100.467,112.805
Plethodon glutinosus,Pglu10,5.71,6.8,14.8,0.14393,0.26009,Pglu10_Flat01,11/21/23,231121_Calib06,400,1,0,13,196,233,113,277,325,109.347,112.376
Plethodon glutinosus,Pglu10,5.71,6.8,14.8,0.14393,0.26009,Pglu10_Flat02,11/21/23,231121_Calib06,400,1,0,11,205,248,117,300,343,108.829,115.696
Plethodon glutinosus,Pglu10,5.71,6.8,14.8,0.14393,0.26009,Pglu10_Flat04,11/21/23,231121_Calib06,400,1,0,5,274,308,126,370,422,108.448,110.804
Plethodon glutinosus,Pglu10,5.71,6.8,14.8,0.14393,0.26009,Pglu10_Flat05,11/22/23,231121_Calib06,400,1,0,7,199,237,97,289,335,105.042,110.578
Plethodon glutinosus,Pglu10,5.71,6.8,14.8,0.14393,0.26009,Pglu10_Flat06,11/22/23,231121_Calib06,400,1,0,11,215,250,117,294,338,105.481,114.69
Plethodon glutinosus,Pglu10,4.24,6.8,14.8,0.14393,0.26009,Pglu10_Vert01,5/8/24,240508_Calib12,400,1,90,4,1487,1529,407,1765,1823,102.927,104.01
Plethodon glutinosus,Pglu10,4.24,6.8,14.8,0.14393,0.26009,Pglu10_Vert02,5/8/24,240508_Calib12,400,1,90,5,939,984,310,1162,1233,100.846,107.508
Plethodon glutinosus,Pglu10,4.03,6.8,14.8,0.14393,0.26009,Pglu10_Vert03,5/13/24,240513_Calib05,400,1,90,44,1359,1408,361,1692,1764,101.473,109.372
Plethodon glutinosus,Pglu10,3.46,6.8,14.8,0.14393,0.26009,Pglu10_Vert05,5/25/24,240525_Calib01,400,1,90,26,1504,1561,395,1854,1941,101.933,109.628
Plethodon glutinosus,Pglu10,3.46,6.8,14.8,0.14393,0.26009,Pglu10_Vert06,5/25/24,240525_Calib01,400,1,90,10,1963,2018,535,2434,2534,101.037,103.832
