Species,ID,Mass,SVL,BL,Arm_Length,Leg_Length,Hand_Area,Foot_Area,Trial,Date,Calibration,Frame_Rate,Decimation,Incline,Speed,Hind_Stride_Length,Fore_Stride_Length,Fore_Duty_Factor,Hind_Duty_Factor,Fore_Stride_Dur,Hind_Stride_Dur,Fore_Stride_Freq,Hind_Stride_Freq,Hand_Spread,Foot_Spread
Aneides lugubris,Alug03,6,6.8,11.2,1.206230441,1.260382449,0.22685,0.38723,Alug03_80deg01,4/27/24,240427_Calib11,400,1,80,2.531855268,3.521754874,3.257368265,0.900763359,0.901669759,1.31,1.3475,0.763358779,0.742115028,104.597,124.976
Aneides lugubris,Alug03,6,6.8,11.2,1.19334841,1.24943205,0.22685,0.38723,Alug03_80deg02,4/27/24,240427_Calib11,400,1,80,2.410482734,3.569222932,3.589577967,0.903594771,0.9088,1.53,1.5625,0.653594771,0.64,105.843,126.876
Aneides lugubris,Alug03,6,6.8,11.2,1.199798774,1.256828096,0.22685,0.38723,Alug03_80deg03,4/27/24,240427_Calib11,400,1,80,3.832618187,3.874742322,3.551849951,0.882051282,0.891358025,0.975,1.0125,1.025641026,0.987654321,111.38,129.504
Aneides lugubris,Alug03,6,6.8,11.2,1.188939149,1.264975753,0.22685,0.38723,Alug03_80deg04,4/27/24,240427_Calib11,400,1,80,3.423085738,3.957356406,4.010776408,0.85032538,0.9004329,1.1525,1.155,0.867678959,0.865800866,108.541,122.091
Aneides lugubris,Alug03,6,6.8,11.2,1.222069973,1.282210325,0.22685,0.38723,Alug03_80deg05,4/29/24,240429_Calib09,400,1,80,3.275618287,3.490581556,3.743115533,0.890868597,0.906605923,1.1225,1.0975,0.890868597,0.911161731,101.887,122.166
Aneides lugubris,Alug03,5.69,6.8,11.2,1.245993958,1.315399203,0.22685,0.38723,Alug03_Flat01,4/12/24,240412_Calib01,400,1,0,3.663401469,4.008701977,3.900316346,0.86682243,0.85840708,1.07,1.13,0.934579439,0.884955752,108.057,117.322
Aneides lugubris,Alug03,5.69,6.8,11.2,1.25809909,1.312127832,0.22685,0.38723,Alug03_Flat02,4/12/24,240412_Calib01,400,1,0,6.374854026,4.663653849,4.422028078,0.815217391,0.843205575,0.69,0.7175,1.449275362,1.393728223,116.3,115.032
Aneides lugubris,Alug03,5.69,6.8,11.2,1.286108569,1.291806292,0.22685,0.38723,Alug03_Flat04,4/12/24,240412_Calib01,400,1,0,5.050722577,4.528457507,4.791181949,0.788461538,0.85483871,0.91,0.93,1.098901099,1.075268817,118.457,117.284
Aneides lugubris,Alug03,5.69,6.8,11.2,1.26291575,1.304102691,0.22685,0.38723,Alug03_Flat05,4/12/24,240412_Calib01,400,1,0,7.153339518,4.719768972,4.619401676,0.763485477,0.857677903,0.6025,0.6675,1.659751037,1.498127341,112.036,126.489
Aneides lugubris,Alug03,5.69,6.8,11.2,1.246416945,1.303293785,0.22685,0.38723,Alug03_Flat06,4/12/24,240412_Calib01,400,1,0,8.031682416,4.903532216,4.965270025,0.764957265,0.84,0.585,0.625,1.709401709,1.6,116.579,125.34
Aneides lugubris,Alug03,5.82,6.8,11.2,1.187595748,1.243547346,0.22685,0.38723,Alug03_Vert01,5/9/24,240509_Calib06,400,1,90,2.632434719,3.56422913,3.213851654,0.896,0.894409938,1.25,1.2075,0.8,0.82815735,103.386,137.086
Aneides lugubris,Alug03,5.82,6.8,11.2,1.235440836,1.229274253,0.22685,0.38723,Alug03_Vert02,5/10/24,240510_Calib01,400,1,90,1.294158149,3.319305711,2.794331519,0.920043812,0.912681913,2.2825,2.405,0.438116101,0.415800416,95.479,127.992
Aneides lugubris,Alug03,5.82,6.8,11.2,1.213827293,1.22321113,0.22685,0.38723,Alug03_Vert03,5/11/24,240511_Calib04,400,1,90,1.683964718,3.063770562,3.370314316,0.891959799,0.902985075,1.99,2.01,0.502512563,0.497512438,102.016,127.547
Aneides lugubris,Alug03,5.25,6.8,11.2,1.178882911,1.178023395,0.22685,0.38723,Alug03_Vert04,6/7/24,240607_Calib04,400,1,90,1.085432267,3.078347952,3.030465679,0.946336429,0.954136691,2.4225,2.78,0.412796698,0.35971223,99.926,124.671
Aneides lugubris,Alug03,5.25,6.8,11.2,1.224595868,1.173756654,0.22685,0.38723,Alug03_Vert05,6/7/24,240607_Calib04,400,1,90,0.956630663,2.807217015,3.213234091,0.906956522,0.944537815,2.875,2.975,0.347826087,0.336134454,109.952,135.843
Aneides lugubris,Alug04,7,7.6,13,1.305027376,1.373474759,0.2733,0.48349,Alug04_45deg01,4/18/24,240418_Calib02,400,1,45,4.012977095,4.209817412,4.196413137,0.90430622,0.912556054,1.045,1.115,0.956937799,0.896860987,96.956,108.627
Aneides lugubris,Alug04,7,7.6,13,1.299339945,1.379789415,0.2733,0.48349,Alug04_45deg02,4/18/24,240418_Calib02,400,1,45,4.578241855,4.2092677,4.430909333,0.884130982,0.892670157,0.9925,0.955,1.007556675,1.047120419,96.49,109.939
Aneides lugubris,Alug04,7,7.6,13,1.303377587,1.377875952,0.2733,0.48349,Alug04_45deg03,4/18/24,240418_Calib02,400,1,45,3.677988839,4.490263256,3.896902568,0.908296943,0.902240326,1.145,1.2275,0.873362445,0.814663951,93.558,103.296
Aneides lugubris,Alug04,7,7.6,13,1.297255232,1.400280747,0.2733,0.48349,Alug04_45deg04,4/18/24,240418_Calib02,400,1,45,4.865039517,4.419609067,4.4011225,0.888571429,0.892183288,0.875,0.9275,1.142857143,1.078167116,97.984,105.777
Aneides lugubris,Alug04,7,7.6,13,1.279191733,1.383272718,0.2733,0.48349,Alug04_45deg05,4/18/24,240418_Calib02,400,1,45,2.47293074,4.488825804,4.505994427,0.894736842,0.906666667,1.7575,1.875,0.568990043,0.533333333,99.731,111.102
Aneides lugubris,Alug04,7.48,7.6,13,1.302052726,1.372316999,0.2733,0.48349,Alug04_80deg02,4/29/24,240429_Calib09,400,1,80,2.230760214,4.302710638,4.14705088,0.910547397,0.912760417,1.8725,1.92,0.534045394,0.520833333,92.593,105.841
Aneides lugubris,Alug04,7.48,7.6,13,1.293519005,1.365156955,0.2733,0.48349,Alug04_80deg03,4/29/24,240429_Calib09,400,1,80,1.581084718,3.9246262,3.988570351,0.919701214,0.932029795,2.6775,2.685,0.373482726,0.372439479,93.511,105.696
Aneides lugubris,Alug04,7.48,7.6,13,1.290664205,1.417092763,0.2733,0.48349,Alug04_80deg04,4/29/24,240429_Calib09,400,1,80,2.087684402,4.636011529,4.108079243,0.902284264,0.907534247,1.97,2.19,0.507614213,0.456621005,93.96,108.053
Aneides lugubris,Alug04,7.48,7.6,13,1.279427783,1.374550324,0.2733,0.48349,Alug04_80deg05,4/29/24,240429_Calib09,400,1,80,1.672204492,3.589451914,4.076005702,0.910497238,0.918502203,2.2625,2.27,0.44198895,0.440528634,97.811,109.564
Aneides lugubris,Alug04,7.48,7.6,13,1.278377316,1.358948703,0.2733,0.48349,Alug04_80deg06,4/30/24,240430_Calib04,400,1,80,2.105552386,4.015760457,3.558681509,0.941411451,0.925271739,1.8775,1.84,0.532623169,0.543478261,82.436,107.345
Aneides lugubris,Alug04,7.93,7.6,13,1.298928114,1.413231613,0.2733,0.48349,Alug04_Flat01,4/13/24,240413_Calib01,400,1,0,6.192870342,5.37126142,5.262238474,0.695266272,0.864516129,0.845,0.775,1.183431953,1.290322581,106.412,117.081
Aneides lugubris,Alug04,7.93,7.6,13,1.298288068,1.357040683,0.2733,0.48349,Alug04_Flat02,4/13/24,240413_Calib01,400,1,0,6.655236031,4.808030631,5.086084317,0.82428115,0.842948718,0.7825,0.78,1.277955272,1.282051282,99.659,121.286
Aneides lugubris,Alug04,7.93,7.6,13,1.287857002,1.398541053,0.2733,0.48349,Alug04_Flat04,4/13/24,240413_Calib01,400,1,0,6.438519864,5.220049193,5.172769279,0.837278107,0.819241983,0.845,0.8575,1.183431953,1.166180758,97.872,115.08
Aneides lugubris,Alug04,7.93,7.6,13,1.273045616,1.375384323,0.2733,0.48349,Alug04_Flat05,4/13/24,240413_Calib01,400,1,0,3.213253649,4.516976745,4.551103789,0.869639794,0.851520572,1.4575,1.3975,0.686106346,0.715563506,106.779,112.762
Aneides lugubris,Alug04,7.93,7.6,13,1.271693928,1.363975236,0.2733,0.48349,Alug04_Flat06,4/13/24,240413_Calib01,400,1,0,5.474547177,4.722872889,4.738876744,0.839650146,0.848837209,0.8575,0.86,1.166180758,1.162790698,97.789,110.987
Aneides lugubris,Alug05,1.81,4.95,8.3,0.912487538,0.975855176,0.11542,0.18045,Alug05_45deg02,4/16/24,240416_Calib03,400,1,45,3.901502415,3.203018595,3.287768416,0.81871345,0.88253012,0.855,0.83,1.169590643,1.204819277,102.663,116.409
Aneides lugubris,Alug05,1.81,4.95,8.3,0.879793936,0.982935334,0.11542,0.18045,Alug05_45deg03,4/16/24,240416_Calib04,400,1,45,3.235419581,3.361631247,3.401673066,0.833333333,0.884875847,1.035,1.1075,0.966183575,0.902934537,102.925,122.659
Aneides lugubris,Alug05,1.81,4.95,8.3,0.897851572,0.988074026,0.11542,0.18045,Alug05_45deg04,4/16/24,240416_Calib04,400,1,45,4.284227719,3.408926566,3.467681268,0.781931464,0.859375,0.8025,0.8,1.246105919,1.25,100.526,120.047
Aneides lugubris,Alug05,1.81,4.95,8.3,0.912645464,0.959337742,0.11542,0.18045,Alug05_45deg05,4/17/24,240417_Calib03,400,1,45,4.934668311,3.095051247,3.401861575,0.776951673,0.897810219,0.6725,0.685,1.486988848,1.459854015,95.74,119.961
Aneides lugubris,Alug05,1.81,4.95,8.3,0.905336029,0.943485938,0.11542,0.18045,Alug05_45deg06,4/17/24,240417_Calib03,400,1,45,4.741857493,2.993913026,3.20022814,0.818181818,0.906810036,0.605,0.6975,1.652892562,1.433691756,102.223,120.674
Aneides lugubris,Alug05,1.64,4.95,8.3,0.921089613,0.94544291,0.11542,0.18045,Alug05_80deg01,4/22/24,240422_Calib03,400,1,80,2.454884871,2.691624779,2.604128928,0.875,0.905857741,1.18,1.195,0.847457627,0.836820084,109.33,122.562
Aneides lugubris,Alug05,1.64,4.95,8.3,0.914907769,0.965981723,0.11542,0.18045,Alug05_80deg03,4/22/24,240422_Calib03,400,1,80,1.811202325,2.33850656,2.355250516,0.912451362,0.935420744,1.285,1.2775,0.778210117,0.782778865,108.094,120.247
Aneides lugubris,Alug05,1.64,4.95,8.3,0.908764455,0.973633481,0.11542,0.18045,Alug05_80deg04,4/23/24,240423_Calib02,400,1,80,3.117231706,2.604805085,2.813065564,0.859598854,0.897222222,0.8725,0.9,1.146131805,1.111111111,107.161,113.994
Aneides lugubris,Alug05,1.64,4.95,8.3,0.904176217,0.944263307,0.11542,0.18045,Alug05_80deg05,4/23/24,240423_Calib02,400,1,80,2.114655163,2.511244984,2.733365598,0.920077973,0.923228346,1.2825,1.27,0.779727096,0.787401575,111.452,119.965
Aneides lugubris,Alug05,1.53,4.95,8.3,0.908291064,0.988045435,0.11542,0.18045,Alug05_80deg06,4/27/24,240427_Calib01,400,1,80,3.554220731,3.047898517,2.891249083,0.865671642,0.879452055,0.8375,0.9125,1.194029851,1.095890411,105.758,109.872
Aneides lugubris,Alug05,1.83,4.95,8.3,0.933818145,0.971410148,0.11542,0.18045,Alug05_Flat03,4/15/24,240415_Calib03,400,1,0,5.171234561,3.225204367,3.365069486,0.81640625,0.864963504,0.64,0.685,1.5625,1.459854015,104.595,112.893
Aneides lugubris,Alug05,1.83,4.95,8.3,0.915830247,0.962125904,0.11542,0.18045,Alug05_Flat04,4/15/24,240415_Calib03,400,1,0,6.858550515,3.494307418,3.919665792,0.757847534,0.824074074,0.5575,0.54,1.793721973,1.851851852,102.731,120.716
Aneides lugubris,Alug05,1.83,4.95,8.3,0.915901774,0.973389819,0.11542,0.18045,Alug05_Flat05,4/15/24,240415_Calib03,400,1,0,6.24159053,3.266481564,3.461137466,0.845493562,0.81938326,0.5825,0.5675,1.716738197,1.762114537,97.827,115.365
Aneides lugubris,Alug05,1.83,4.95,8.3,0.919205626,0.98531507,0.11542,0.18045,Alug05_Flat06,4/15/24,240415_Calib03,400,1,0,6.720627158,3.704936548,3.820392203,0.761261261,0.853333333,0.555,0.5625,1.801801802,1.777777778,104.666,113.332
Aneides lugubris,Alug05,1.83,4.95,8.3,0.921492863,0.958140573,0.11542,0.18045,Alug05_Flat09,4/15/24,240415_Calib03,400,1,0,4.551684055,3.39535815,3.165621333,0.784246575,0.855172414,0.73,0.725,1.369863014,1.379310345,109.984,109.983
Aneides lugubris,Alug05,1.26,4.95,8.3,0.90893923,0.938329462,0.11542,0.18045,Alug05_Vert01,5/15/24,240515_Calib01,400,1,90,0.804323805,1.920091183,1.896320972,0.956696878,0.944791667,2.4825,2.4,0.402819738,0.416666667,102.541,102.613
Aneides lugubris,Alug05,1.26,4.95,8.3,0.897014553,0.96125151,0.11542,0.18045,Alug05_Vert02,5/15/24,240515_Calib01,400,1,90,1.508399046,2.548281665,2.479935474,0.939349112,0.936350778,1.69,1.7675,0.591715976,0.565770863,102.639,101.561
Aneides lugubris,Alug05,1.17,4.95,8.3,0.860928517,0.86204083,0.11542,0.18045,Alug05_Vert03,5/23/24,240523_Calib01,400,1,90,1.035828758,1.988346033,2.293516853,0.9175,0.952038369,2,2.085,0.5,0.479616307,89.917,113.977
Aneides lugubris,Alug05,1.17,4.95,8.3,0.875400663,0.919119884,0.11542,0.18045,Alug05_Vert05,5/23/24,240523_Calib04,400,1,90,1.978586215,2.257785038,2.472434376,0.895256917,0.918446602,1.265,1.2875,0.790513834,0.776699029,110.569,123.092
Aneides lugubris,Alug05,1.17,4.95,8.3,0.908114822,0.913461553,0.11542,0.18045,Alug05_Vert07,5/23/24,240523_Calib03,400,1,90,2.1176439,2.401798572,2.684224403,0.868173258,0.916030534,1.3275,1.31,0.753295669,0.763358779,104.943,112.489
Aneides lugubris,Alug06,2.11,5.25,8.9,0.863048012,0.901488645,0.12323,0.20648,Alug06_45deg01,4/16/24,240416_Calib04,400,1,45,4.907490971,3.075087902,3.34037909,0.823076923,0.866412214,0.65,0.655,1.538461538,1.526717557,104.576,110.489
Aneides lugubris,Alug06,2.11,5.25,8.9,0.856574066,0.894006725,0.12323,0.20648,Alug06_45deg03,4/16/24,240416_Calib04,400,1,45,4.819318975,3.03559479,2.856566542,0.830039526,0.863453815,0.6325,0.6225,1.581027668,1.606425703,101.916,109.549
Aneides lugubris,Alug06,2.11,5.25,8.9,0.864733113,0.919351228,0.12323,0.20648,Alug06_45deg04,4/16/24,240416_Calib04,400,1,45,4.004025825,2.902018573,3.085476646,0.817880795,0.87755102,0.755,0.735,1.324503311,1.360544218,110.938,114.753
Aneides lugubris,Alug06,2.11,5.25,8.9,0.858199684,0.944886518,0.12323,0.20648,Alug06_45deg05,4/16/24,240416_Calib04,400,1,45,3.078995417,3.014895645,3.064696384,0.855329949,0.88337469,0.985,1.0075,1.015228426,0.992555831,106.403,106.092
Aneides lugubris,Alug06,2.11,5.25,8.9,0.847915594,0.896569172,0.12323,0.20648,Alug06_45deg06,4/16/24,240416_Calib04,400,1,45,2.83068085,2.778127042,2.808347048,0.860759494,0.903614458,0.9875,1.0375,1.012658228,0.963855422,105.512,115.333
Aneides lugubris,Alug06,1.82,5.25,8.9,0.838084493,0.908425346,0.12323,0.20648,Alug06_80deg01,4/22/24,240422_Calib03,400,1,80,1.816169675,2.895725183,2.794334245,0.906441718,0.918836141,1.63,1.6325,0.613496933,0.612557427,97.597,118.342
Aneides lugubris,Alug06,1.82,5.25,8.9,0.840595467,0.908582747,0.12323,0.20648,Alug06_80deg03,4/22/24,240422_Calib03,400,1,80,2.787623987,2.72861099,2.836475802,0.876744186,0.915331808,1.075,1.0925,0.930232558,0.915331808,96.859,116.129
Aneides lugubris,Alug06,1.82,5.25,8.9,0.851998492,0.915743768,0.12323,0.20648,Alug06_80deg04,4/22/24,240422_Calib03,400,1,80,2.773855885,2.972853179,2.854183569,0.875894988,0.900921659,1.0475,1.085,0.954653938,0.921658986,93.056,116.688
Aneides lugubris,Alug06,1.82,5.25,8.9,0.83821708,0.949704173,0.12323,0.20648,Alug06_80deg05,4/22/24,240422_Calib03,400,1,80,2.684083949,2.787162675,2.778149108,0.886104784,0.91509434,1.0975,1.06,0.911161731,0.943396226,91.094,110.065
Aneides lugubris,Alug06,1.82,5.25,8.9,0.854836436,0.934021046,0.12323,0.20648,Alug06_80deg06,4/22/24,240422_Calib03,400,1,80,2.481794288,2.65052432,3.119542472,0.872844828,0.928870293,1.16,1.195,0.862068966,0.836820084,104.008,115.435
Aneides lugubris,Alug06,2.04,5.25,8.9,0.874264829,0.92730212,0.12323,0.20648,Alug06_Flat01,4/15/24,240415_Calib02,400,1,0,3.636460615,2.862812671,2.912765599,0.811881188,0.883116883,0.7575,0.77,1.320132013,1.298701299,106.676,112.457
Aneides lugubris,Alug06,2.04,5.25,8.9,0.864489086,0.935930681,0.12323,0.20648,Alug06_Flat02,4/15/24,240415_Calib02,400,1,0,5.332525515,2.913429801,3.039479614,0.859728507,0.879166667,0.5525,0.6,1.809954751,1.666666667,114.908,116.58
Aneides lugubris,Alug06,2.04,5.25,8.9,0.871816851,0.949579808,0.12323,0.20648,Alug06_Flat03,4/15/24,240415_Calib02,400,1,0,5.347775256,3.187911788,3.139222634,0.827731092,0.847107438,0.595,0.605,1.680672269,1.652892562,107.027,113.39
Aneides lugubris,Alug06,2.04,5.25,8.9,0.863668987,0.940090142,0.12323,0.20648,Alug06_Flat04,4/15/24,240415_Calib02,400,1,0,4.82326042,3.220026741,3.168111268,0.828358209,0.87037037,0.67,0.675,1.492537313,1.481481481,103.881,119.487
Aneides lugubris,Alug06,2.04,5.25,8.9,0.869247011,0.931386637,0.12323,0.20648,Alug06_Flat05,4/15/24,240415_Calib02,400,1,0,4.864386,3.077182024,3.155390626,0.829545455,0.860557769,0.66,0.6275,1.515151515,1.593625498,106.841,113.858
Aneides lugubris,Alug06,2.06,5.25,8.9,0.847951148,0.934994185,0.12323,0.20648,Alug06_Vert01,5/1/24,240501_Calib02,400,1,90,1.917711221,2.492474403,2.625951716,0.893772894,0.913443831,1.365,1.3575,0.732600733,0.73664825,95.65,109.711
Aneides lugubris,Alug06,2.06,5.25,8.9,0.855143304,0.920981608,0.12323,0.20648,Alug06_Vert02,5/1/24,240501_Calib02,400,1,90,1.516674179,2.560045389,2.583623916,0.898330804,0.923913043,1.6475,1.61,0.606980273,0.621118012,96.495,115.391
Aneides lugubris,Alug06,2.06,5.25,8.9,0.846837971,0.932937452,0.12323,0.20648,Alug06_Vert03,5/1/24,240501_Calib02,400,1,90,1.809194458,2.56974666,2.565262609,0.895470383,0.92358804,1.435,1.505,0.696864111,0.664451827,97.635,112.068
Aneides lugubris,Alug06,2.06,5.25,8.9,0.864126,0.93108509,0.12323,0.20648,Alug06_Vert05,5/1/24,240501_Calib02,400,1,90,1.398700974,2.471008842,2.405895681,0.920485175,0.925373134,1.855,1.8425,0.539083558,0.542740841,103.492,115.019
Aneides lugubris,Alug06,2.06,5.25,8.9,0.862801403,0.934226734,0.12323,0.20648,Alug06_Vert06,5/1/24,240501_Calib02,400,1,90,1.641735875,2.54598742,2.681236415,0.883647799,0.922958398,1.59,1.6225,0.628930818,0.61633282,94.324,115.854
Aneides lugubris,Alug07,1.73,4.95,8.5,0.906107422,0.946318521,0.11093,0.17956,Alug07_45deg01,4/16/24,240416_Calib04,400,1,45,3.311284634,2.698813794,2.756845228,0.880813953,0.903409091,0.86,0.88,1.162790698,1.136363636,101.524,121.412
Aneides lugubris,Alug07,1.73,4.95,8.5,0.904526144,0.942576636,0.11093,0.17956,Alug07_45deg02,4/16/24,240416_Calib04,400,1,45,3.269586067,3.104662677,2.858629542,0.878552972,0.893401015,0.9675,0.985,1.033591731,1.015228426,104.631,123.363
Aneides lugubris,Alug07,1.73,4.95,8.5,0.914470307,0.939721046,0.11093,0.17956,Alug07_45deg03,4/16/24,240416_Calib04,400,1,45,3.163995804,2.897865371,2.720658816,0.894308943,0.887978142,0.9225,0.915,1.08401084,1.092896175,102.111,133.843
Aneides lugubris,Alug07,1.73,4.95,8.5,0.903820529,0.944997815,0.11093,0.17956,Alug07_45deg04,4/16/24,240416_Calib04,400,1,45,2.503523496,2.658646268,2.755679017,0.872881356,0.920177384,1.18,1.1275,0.847457627,0.88691796,102.137,124.338
Aneides lugubris,Alug07,1.73,4.95,8.5,0.901781712,0.930283618,0.11093,0.17956,Alug07_45deg05,4/16/24,240416_Calib04,400,1,45,3.314866098,2.894757264,2.524229674,0.900849858,0.901907357,0.8825,0.9175,1.133144476,1.089918256,96.425,127.404
Aneides lugubris,Alug07,1.73,4.95,8.5,0.922265927,0.974044647,0.11093,0.17956,Alug07_80deg02,4/22/24,240422_Calib03,400,1,80,2.259244891,2.743964905,2.647466675,0.87628866,0.931773879,1.2125,1.2825,0.824742268,0.779727096,102.649,116.811
Aneides lugubris,Alug07,1.73,4.95,8.5,0.915193176,0.952679269,0.11093,0.17956,Alug07_80deg03,4/22/24,240422_Calib03,400,1,80,1.809487091,2.526782507,2.759059657,0.884297521,0.933333333,1.5125,1.4625,0.661157025,0.683760684,106.958,115.953
Aneides lugubris,Alug07,1.73,4.95,8.5,0.919327493,0.956398733,0.11093,0.17956,Alug07_80deg04,4/22/24,240422_Calib03,400,1,80,1.739097089,2.549171922,2.457076548,0.902960526,0.928205128,1.52,1.4625,0.657894737,0.683760684,106.928,117.161
Aneides lugubris,Alug07,1.73,4.95,8.5,0.921995904,0.967070621,0.11093,0.17956,Alug07_80deg05,4/22/24,240422_Calib03,400,1,80,1.509294075,2.560700272,2.656415219,0.907932011,0.934472934,1.765,1.755,0.566572238,0.56980057,102.94,112.233
Aneides lugubris,Alug07,1.73,4.95,8.5,0.909144394,0.961615503,0.11093,0.17956,Alug07_80deg06,4/22/24,240422_Calib03,400,1,80,1.450214139,2.611159751,2.44881006,0.902679831,0.913580247,1.7725,1.8225,0.564174894,0.548696845,101.832,117.929
Aneides lugubris,Alug07,1.61,4.95,8.5,0.915372718,0.954903816,0.11093,0.17956,Alug07_Flat02,4/15/24,240415_Calib02,400,1,0,4.697381167,3.241569716,3.248385628,0.845878136,0.837545126,0.6975,0.6925,1.433691756,1.444043321,111.673,133.385
Aneides lugubris,Alug07,1.61,4.95,8.5,0.919848123,0.959204354,0.11093,0.17956,Alug07_Flat03,4/15/24,240415_Calib02,400,1,0,4.023496795,2.823293894,3.153826098,0.878205128,0.883116883,0.78,0.77,1.282051282,1.298701299,112.889,129.12
Aneides lugubris,Alug07,1.61,4.95,8.5,0.923601789,0.966137547,0.11093,0.17956,Alug07_Flat05,4/15/24,240415_Calib02,400,1,0,4.241454414,3.326204103,3.225430872,0.82437276,0.838383838,0.6975,0.7425,1.433691756,1.346801347,110.889,130.472
Aneides lugubris,Alug07,1.61,4.95,8.5,0.941608423,0.969311603,0.11093,0.17956,Alug07_Flat06,4/15/24,240415_Calib02,400,1,0,3.558075753,2.856206663,3.107460879,0.803571429,0.853372434,0.84,0.8525,1.19047619,1.173020528,112.983,126.027
Aneides lugubris,Alug07,1.61,4.95,8.5,0.914566519,0.950296441,0.11093,0.17956,Alug07_Flat07,4/15/24,240415_Calib02,400,1,0,5.072585464,3.20139762,3.037000243,0.873015873,0.837837838,0.63,0.6475,1.587301587,1.544401544,100.315,133.74
Aneides lugubris,Alug07,1.76,4.95,8.5,0.92508452,0.965127035,0.11093,0.17956,Alug07_Vert01,5/1/24,240501_Calib02,400,1,90,0.996382257,2.144910257,2.055942895,0.961331901,0.956896552,2.3275,2.32,0.429645542,0.431034483,96.965,102.721
Aneides lugubris,Alug07,1.76,4.95,8.5,0.933232476,0.945987023,0.11093,0.17956,Alug07_Vert02,5/1/24,240501_Calib02,400,1,90,0.984797555,2.242278415,2.229757864,0.946819604,0.949945593,2.3975,2.2975,0.417101147,0.435255713,97.492,109.733
Aneides lugubris,Alug07,1.71,4.95,8.5,0.880639075,0.926101111,0.11093,0.17956,Alug07_Vert03,5/4/24,240504_Calib03,400,1,90,1.702956404,2.331590097,2.16791896,0.913274336,0.918330309,1.4125,1.3775,0.707964602,0.725952813,104.014,110.149
Aneides lugubris,Alug07,1.71,4.95,8.5,0.939073007,0.931428944,0.11093,0.17956,Alug07_Vert04,5/4/24,240504_Calib03,400,1,90,1.254132044,2.150807816,2.120649743,0.928467153,0.935578331,1.7125,1.7075,0.583941606,0.585651537,104.895,110.685
Aneides lugubris,Alug07,1.71,4.95,8.5,0.925778151,0.932731998,0.11093,0.17956,Alug07_Vert06,5/4/24,240504_Calib03,400,1,90,0.959658534,2.090200093,2.036576235,0.949214027,0.95410628,2.0675,2.07,0.483675937,0.483091787,102.558,111.85
Aneides lugubris,Alug08,1.04,3.7,6.35,0.745288006,0.762442567,0.06978,0.11703,Alug08_45deg01,4/16/24,240416_Calib01,400,1,45,3.818505269,2.367446968,2.424836755,0.758064516,0.862348178,0.62,0.6175,1.612903226,1.619433198,122.725,122.169
Aneides lugubris,Alug08,1.04,3.7,6.35,0.735146951,0.774270987,0.06978,0.11703,Alug08_45deg03,4/16/24,240416_Calib01,400,1,45,3.805859387,2.502203965,2.55034543,0.769516729,0.863117871,0.6725,0.6575,1.486988848,1.520912548,119.955,117.112
Aneides lugubris,Alug08,1.04,3.7,6.35,0.727125272,0.767660105,0.06978,0.11703,Alug08_45deg04,4/16/24,240416_Calib01,400,1,45,3.584881394,2.484743758,2.395062317,0.80141844,0.865671642,0.705,0.67,1.418439716,1.492537313,110.858,121.561
Aneides lugubris,Alug08,1.04,3.7,6.35,0.724316843,0.759398155,0.06978,0.11703,Alug08_45deg05,4/16/24,240416_Calib01,400,1,45,3.073033141,2.603105557,2.780720757,0.792650919,0.840909091,0.9525,0.88,1.049868766,1.136363636,118.558,113.199
Aneides lugubris,Alug08,1.04,3.7,6.35,0.71965233,0.770946797,0.06978,0.11703,Alug08_45deg06,4/16/24,240416_Calib01,400,1,45,2.701679705,2.621914193,2.694413468,0.814009662,0.831202046,1.035,0.9775,0.966183575,1.023017903,106.523,118.175
Aneides lugubris,Alug08,1,3.7,6.35,0.724468943,0.768524983,0.06978,0.11703,Alug08_80deg01,4/22/24,240422_Calib03,400,1,80,2.404797297,2.461714509,2.23323116,0.846341463,0.83254717,1.025,1.06,0.975609756,0.943396226,108.326,110.323
Aneides lugubris,Alug08,1,3.7,6.35,0.723985129,0.759729076,0.06978,0.11703,Alug08_80deg03,4/22/24,240422_Calib03,400,1,80,2.03859579,2.206192349,2.233509228,0.851769912,0.860262009,1.13,1.145,0.884955752,0.873362445,113.582,118.019
Aneides lugubris,Alug08,1,3.7,6.35,0.712851682,0.754705196,0.06978,0.11703,Alug08_80deg04,4/22/24,240422_Calib03,400,1,80,2.125531439,2.108618725,2.24409183,0.853773585,0.891203704,1.06,1.08,0.943396226,0.925925926,110.969,119.627
Aneides lugubris,Alug08,1,3.7,6.35,0.710664558,0.772248873,0.06978,0.11703,Alug08_80deg05,4/22/24,240422_Calib03,400,1,80,2.550010017,2.569524531,2.29615285,0.808823529,0.826315789,1.02,0.95,0.980392157,1.052631579,101.184,132.11
Aneides lugubris,Alug08,1,3.7,6.35,0.710857981,0.771082278,0.06978,0.11703,Alug08_80deg06,4/22/24,240422_Calib03,400,1,80,1.813602266,2.498825277,2.401018234,0.834224599,0.861818182,1.4025,1.375,0.713012478,0.727272727,107.91,120.043
Aneides lugubris,Alug08,1,3.7,6.35,0.6732715,0.737725964,0.06978,0.11703,Alug08_Flat02,4/9/24,240409_Calib01,400,1,0,6.545027397,2.787692518,2.813746245,0.736526946,0.795321637,0.4175,0.4275,2.395209581,2.339181287,121.404,134.403
